"X","Y","crashSeverity","region","weatherA"
176.560829300553,-39.0198038590637,"Minor Crash","Hawke's Bay Region","Fine"
177.418422918716,-39.0330451346216,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.912012839445,-39.4917886781887,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.880896929304,-39.4778369844118,"Non-Injury Crash","Hawke's Bay Region","Light rain"
176.916417648024,-39.4979807706375,"Minor Crash","Hawke's Bay Region","Fine"
176.848937621352,-39.5149005001057,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.896544785006,-39.4951819708367,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.871943338315,-39.522313417377,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.87812725885,-39.4963660897904,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.850325034975,-39.5334712357086,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.793411784305,-39.6979158749468,"Minor Crash","Hawke's Bay Region","Fine"
176.846128746906,-39.6447248283624,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.82791997116,-39.6320695075339,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.851386170066,-39.5383536541905,"Minor Crash","Hawke's Bay Region","Light rain"
176.564303916186,-39.0223098414071,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.839069590467,-39.6396898576013,"Minor Crash","Hawke's Bay Region","Fine"
176.881464727558,-39.637053976632,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.860048954686,-39.6292124623829,"Minor Crash","Hawke's Bay Region","Fine"
176.855825033265,-39.5206343280405,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.539750874019,-40.1449312676306,"Serious Crash","Hawke's Bay Region","Fine"
176.603310168858,-39.1432252821258,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.849387460082,-39.617804188374,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.761201208949,-39.725003463023,"Minor Crash","Hawke's Bay Region","Fine"
176.543908518085,-40.0196377512913,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.83996672411,-39.6405337974454,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.843317281022,-39.6465472849534,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.861122799684,-39.6568627879941,"Non-Injury Crash","Hawke's Bay Region","Fine"
177.417859953267,-39.0436392301433,"Minor Crash","Hawke's Bay Region","Fine"
176.81433679585,-39.6407220023663,"Non-Injury Crash","Hawke's Bay Region","Fine"
176.850332543555,-39.6283285187758,"Non-Injury Crash","Hawke's Bay Region","Fine"
