"X","Y","crashSeverity","region","weatherA"
171.232342760105,-42.4570527811664,"SeriousCrash","West Coast Region","Light rain"
172.050251871524,-42.2932953863059,"Non-InjuryCrash","West Coast Region","Fine"
171.194802195669,-42.4633207325354,"Non-InjuryCrash","West Coast Region","Fine"
168.973963239279,-43.8775031121759,"Non-InjuryCrash","West Coast Region","Fine"
171.191264608902,-42.46452571982,"Non-InjuryCrash","West Coast Region","Fine"
171.208149519502,-42.4542004873891,"Non-InjuryCrash","West Coast Region","Fine"
170.964086070022,-42.7197592976298,"Non-InjuryCrash","West Coast Region","Heavy rain"
171.205316298281,-42.4311919483379,"Non-InjuryCrash","West Coast Region","Fine"
171.256596230471,-42.3942229461881,"Non-InjuryCrash","West Coast Region","Light rain"
171.599238628067,-41.7577576498758,"Non-InjuryCrash","West Coast Region","Fine"
170.181483153289,-43.3928372944746,"Non-InjuryCrash","West Coast Region","Fine"
171.843347064589,-42.0739043972127,"MinorCrash","West Coast Region","Fine"
172.117186815377,-42.3159311584761,"MinorCrash","West Coast Region","Heavy rain"
170.350500982795,-43.2419039394257,"FatalCrash","West Coast Region","Fine"
171.614104440472,-41.7483367587088,"Non-InjuryCrash","West Coast Region","Fine"
171.185739963079,-42.6332087492509,"MinorCrash","West Coast Region","Fine"
171.194830882002,-42.4513167956143,"Non-InjuryCrash","West Coast Region","Mist or Fog"
171.409771033738,-42.3810057378341,"SeriousCrash","West Coast Region","Fine"
171.04071986034,-42.6634994648113,"MinorCrash","West Coast Region","Fine"
171.145046552201,-42.5496628026937,"MinorCrash","West Coast Region","Fine"
171.208286223402,-42.4489794018481,"Non-InjuryCrash","West Coast Region","Fine"
171.607068729251,-41.7594560612108,"SeriousCrash","West Coast Region","Heavy rain"
171.226405846908,-42.689687375459,"MinorCrash","West Coast Region","Fine"
171.212815158816,-42.4505000220686,"Non-InjuryCrash","West Coast Region","Light rain"
172.208470226169,-42.3551885724796,"Non-InjuryCrash","West Coast Region","Mist or Fog"
171.605693346845,-41.7590881127196,"Non-InjuryCrash","West Coast Region","Fine"
170.973834868804,-42.7211659346108,"Non-InjuryCrash","West Coast Region","Fine"
171.326030798954,-42.2450053892058,"Non-InjuryCrash","West Coast Region","Fine"
171.328531381095,-42.4318215794295,"Non-InjuryCrash","West Coast Region","Mist or Fog"
171.146962238325,-42.5639493252376,"MinorCrash","West Coast Region","Fine"
171.196084554368,-42.4474641500086,"Non-InjuryCrash","West Coast Region","Fine"
170.996211025081,-42.690366058727,"FatalCrash","West Coast Region","Fine"
170.214992860195,-43.3267779254004,"SeriousCrash","West Coast Region","Light rain"
171.90371142118,-41.8891698184443,"FatalCrash","West Coast Region","Light rain"
171.030674258667,-42.6713417494329,"MinorCrash","West Coast Region","Fine"
171.010347430169,-42.7461289809876,"SeriousCrash","West Coast Region","Fine"
171.207866623809,-42.4568707120383,"Non-InjuryCrash","West Coast Region","Fine"
171.60416260299,-41.7375794034134,"MinorCrash","West Coast Region","Fine"
171.936014497973,-42.1781844695739,"MinorCrash","West Coast Region","Fine"
171.371899247924,-42.0962106996207,"Non-InjuryCrash","West Coast Region","Fine"
172.059430662297,-42.2919300663952,"FatalCrash","West Coast Region","Light rain"
171.207104058253,-42.4486457168191,"Non-InjuryCrash","West Coast Region","Fine"
170.178777719347,-43.3801021140175,"Non-InjuryCrash","West Coast Region","Fine"
171.593937031768,-41.8005738075808,"Non-InjuryCrash","West Coast Region","Fine"
170.448176940143,-43.1909743119693,"Non-InjuryCrash","West Coast Region","Light rain"
172.010389357707,-41.8170489765343,"Non-InjuryCrash","West Coast Region","Fine"
171.205053454859,-42.4604108866947,"Non-InjuryCrash","West Coast Region","Fine"
