"X","Y","crashSeverity","region","weatherA"
177.54192391412,-38.3603185575822,"Minor Crash","Gisborne Region","Heavy rain"
178.009006727894,-38.660258471934,"Minor Crash","Gisborne Region","Fine"
178.034604703912,-38.6682779696722,"Non-Injury Crash","Gisborne Region","Light rain"
177.888841946401,-38.5285471386666,"Minor Crash","Gisborne Region","Heavy rain"
178.026518826473,-38.6692569276009,"Non-Injury Crash","Gisborne Region","Fine"
178.04803356998,-38.6771250461033,"Non-Injury Crash","Gisborne Region","Fine"
177.684715002066,-38.4900028953561,"Non-Injury Crash","Gisborne Region","Light rain"
178.030355933901,-38.6648505503597,"Non-Injury Crash","Gisborne Region","Fine"
178.263617754213,-38.2890686644414,"Non-Injury Crash","Gisborne Region","Fine"
178.363136541317,-37.6356518203312,"Non-Injury Crash","Gisborne Region","Fine"
178.017955473937,-38.6455211388695,"Minor Crash","Gisborne Region","Fine"
178.030395250505,-38.6695040408761,"Non-Injury Crash","Gisborne Region","Fine"
177.955648108089,-38.5948324018819,"Non-Injury Crash","Gisborne Region","Fine"
178.137050163815,-38.6474247309179,"Non-Injury Crash","Gisborne Region","Fine"
178.262407307264,-38.278030677636,"Non-Injury Crash","Gisborne Region","Fine"
177.897347874708,-38.6323567352549,"Non-Injury Crash","Gisborne Region","Fine"
178.000957245935,-38.6614231613312,"Non-Injury Crash","Gisborne Region","Fine"
178.107538672658,-38.6597862967961,"Non-Injury Crash","Gisborne Region","Fine"
178.020734354207,-38.6625907393337,"Non-Injury Crash","Gisborne Region","Fine"
178.021024862161,-38.662803343937,"Non-Injury Crash","Gisborne Region","Fine"
178.018735392184,-38.6558515103916,"Serious Crash","Gisborne Region","Fine"
178.183013540122,-38.5860839969753,"Minor Crash","Gisborne Region","Fine"
178.031200452828,-38.6724677253915,"Non-Injury Crash","Gisborne Region","Fine"
178.018599180498,-38.6588287773203,"Non-Injury Crash","Gisborne Region","Fine"
178.020674235682,-38.6674736341231,"Non-Injury Crash","Gisborne Region","Fine"
177.995180288636,-38.6510275049374,"Non-Injury Crash","Gisborne Region","Fine"
178.024725723038,-38.6674342744449,"Non-Injury Crash","Gisborne Region","Fine"
177.991438232458,-38.6614435923446,"Minor Crash","Gisborne Region","Fine"
178.009868291325,-38.6561515403336,"Non-Injury Crash","Gisborne Region","Fine"
177.896912173261,-38.503401178456,"Non-Injury Crash","Gisborne Region","Fine"
177.464790948784,-38.370239844136,"Non-Injury Crash","Gisborne Region","Light rain"
178.019688922545,-38.6637342427449,"Non-Injury Crash","Gisborne Region","Fine"
178.073875553418,-38.6826039072724,"Minor Crash","Gisborne Region","Fine"
178.055908221346,-38.6718407405612,"Non-Injury Crash","Gisborne Region","Fine"
177.53667564835,-38.3583337506014,"Non-Injury Crash","Gisborne Region","Fine"
178.028189081105,-38.6765324059302,"Non-Injury Crash","Gisborne Region","Fine"
177.8469854103,-38.4791979673179,"Non-Injury Crash","Gisborne Region","Fine"
177.71568952867,-38.6217730198751,"Non-Injury Crash","Gisborne Region","Fine"
177.963349295476,-38.597359643561,"Non-Injury Crash","Gisborne Region","Fine"
178.023538059246,-38.6534297845726,"Non-Injury Crash","Gisborne Region","Fine"
178.017188005426,-38.659996993587,"Non-Injury Crash","Gisborne Region","Fine"
177.986982044365,-38.6338466727925,"Non-Injury Crash","Gisborne Region","Fine"
178.027219627654,-38.6653278965922,"Serious Crash","Gisborne Region","Fine"
178.339317836313,-37.8278786965249,"Non-Injury Crash","Gisborne Region","Fine"
178.009909208617,-38.6647939035942,"Non-Injury Crash","Gisborne Region","Fine"
178.01637589598,-38.6633274763918,"Non-Injury Crash","Gisborne Region","Fine"
178.018735392184,-38.6558515103916,"Non-Injury Crash","Gisborne Region","Fine"
178.035243919389,-38.6605337714036,"Non-Injury Crash","Gisborne Region","Fine"
177.823194089331,-38.9087130789054,"Non-Injury Crash","Gisborne Region","Fine"
177.560428549375,-38.3990259273483,"Non-Injury Crash","Gisborne Region","Light rain"
177.889684786881,-38.6246818893992,"Non-Injury Crash","Gisborne Region","Fine"
178.009868291325,-38.6561515403336,"Non-Injury Crash","Gisborne Region","Fine"
178.034475085564,-38.6574334818233,"Non-Injury Crash","Gisborne Region","Fine"
178.001258226311,-38.6528921743943,"Minor Crash","Gisborne Region","Light rain"
178.02406508066,-38.652920863267,"Non-Injury Crash","Gisborne Region","Fine"
178.026642131005,-38.668558288576,"Non-Injury Crash","Gisborne Region","Fine"
178.022986191719,-38.6655552592603,"Minor Crash","Gisborne Region","Fine"
178.026192292533,-38.6695141103943,"Non-Injury Crash","Gisborne Region","Fine"
