"X","Y","crashSeverity","region","weatherA"
170.525686450506,-45.8959048004135,"Serious Crash","Otago Region","Light rain"
170.413627422063,-45.9142136821882,"Minor Crash","Otago Region","Fine"
169.260030692457,-44.6256218676461,"Non-Injury Crash","Otago Region","Fine"
170.427292896241,-45.9025693389435,"Non-Injury Crash","Otago Region","Fine"
170.50726435491,-45.87059001493,"Non-Injury Crash","Otago Region","Fine"
170.504697599104,-45.869210841118,"Non-Injury Crash","Otago Region","Fine"
169.391121788462,-45.2579845402106,"Non-Injury Crash","Otago Region","Fine"
170.495710325521,-45.8985996872206,"Non-Injury Crash","Otago Region","Fine"
170.971900104432,-45.0960295798246,"Minor Crash","Otago Region","Fine"
170.499051336113,-45.8821924830868,"Non-Injury Crash","Otago Region","Fine"
168.63211079449,-45.0397782187404,"Non-Injury Crash","Otago Region","Fine"
170.496188814864,-45.8873862157889,"Minor Crash","Otago Region","Fine"
170.517616471002,-45.8641009144166,"Minor Crash","Otago Region","Fine"
170.254641674182,-45.857280201107,"Minor Crash","Otago Region","Mist or Fog"
170.47617447919,-45.8753976350276,"Minor Crash","Otago Region","Fine"
169.336727156105,-45.2504174366326,"Non-Injury Crash","Otago Region","Light rain"
170.532647198369,-45.884273393009,"Non-Injury Crash","Otago Region","Fine"
169.105392576616,-45.0283923417352,"Non-Injury Crash","Otago Region","Fine"
170.056212431894,-45.2454525430359,"Minor Crash","Otago Region","Mist or Fog"
168.849053771558,-44.977597321905,"Non-Injury Crash","Otago Region","Fine"
170.505358206017,-45.8651029058483,"Non-Injury Crash","Otago Region","Light rain"
169.133329991077,-44.6963128093001,"Non-Injury Crash","Otago Region","Mist or Fog"
170.486002317174,-45.8983323861049,"Minor Crash","Otago Region","Heavy rain"
170.980328176336,-45.0833604397604,"Non-Injury Crash","Otago Region","Fine"
170.496493181762,-45.8743057430967,"Non-Injury Crash","Otago Region","Fine"
170.517068568003,-45.8680133530078,"Non-Injury Crash","Otago Region","Fine"
170.42380189439,-45.9025086403285,"Minor Crash","Otago Region","Fine"
170.502258933117,-45.8764751766105,"Non-Injury Crash","Otago Region","Fine"
170.971846432568,-45.0961096423916,"Non-Injury Crash","Otago Region","Fine"
170.508331233304,-45.8746816575639,"Non-Injury Crash","Otago Region","Fine"
170.512087733137,-45.8650066915161,"Minor Crash","Otago Region","Fine"
170.498151787343,-45.8933247443199,"Non-Injury Crash","Otago Region","Fine"
170.275657482644,-45.9796092467281,"Non-Injury Crash","Otago Region","Light rain"
170.508940165843,-45.8705725775299,"Serious Crash","Otago Region","Fine"
170.407636919904,-45.9024668565826,"Minor Crash","Otago Region","Fine"
170.96349690758,-45.1036035132912,"Minor Crash","Otago Region","Fine"
169.140487993,-44.6864188374268,"Non-Injury Crash","Otago Region","Fine"
170.480926914998,-45.9016678381312,"Minor Crash","Otago Region","Fine"
169.746002573978,-45.981062721015,"Minor Crash","Otago Region","Heavy rain"
170.503333265728,-45.8737804294345,"Non-Injury Crash","Otago Region","Fine"
168.660417704457,-45.0326586803594,"Non-Injury Crash","Otago Region","Fine"
169.74934919214,-46.2319362573195,"Minor Crash","Otago Region","Light rain"
170.505523662917,-45.8746473681299,"Non-Injury Crash","Otago Region","Fine"
169.731733948317,-46.242234220579,"Minor Crash","Otago Region","Light rain"
170.188310066043,-45.8734247642288,"Non-Injury Crash","Otago Region","Fine"
170.505000781755,-45.8975429288657,"Minor Crash","Otago Region","Fine"
170.516461072592,-45.8559120580119,"Non-Injury Crash","Otago Region","Light rain"
170.501679505867,-45.8735912486789,"Minor Crash","Otago Region","Fine"
170.491410053147,-45.90648898219,"Non-Injury Crash","Otago Region","Light rain"
170.349881199591,-45.8691162351176,"Non-Injury Crash","Otago Region","Fine"
170.466964619801,-45.8829704082667,"Non-Injury Crash","Otago Region","Light rain"
168.77986882556,-44.9983002086813,"Minor Crash","Otago Region","Fine"
170.493974447871,-45.8641245949257,"Minor Crash","Otago Region","Fine"
170.500685186416,-45.879384003643,"Minor Crash","Otago Region","Fine"
170.513855103781,-45.8588886286013,"Non-Injury Crash","Otago Region","Fine"
170.516461072592,-45.8559120580119,"Non-Injury Crash","Otago Region","Fine"
170.984599335878,-45.0782508818979,"Minor Crash","Otago Region","Heavy rain"
168.454805784846,-45.0478786198244,"Minor Crash","Otago Region","Fine"
170.462042989773,-45.8648325247876,"Non-Injury Crash","Otago Region","Fine"
169.756165324352,-46.2419316958156,"Non-Injury Crash","Otago Region","Fine"
170.48458065821,-45.8824327094118,"Non-Injury Crash","Otago Region","Fine"
170.354474673287,-45.8858022632551,"Non-Injury Crash","Otago Region","Fine"
170.348190792954,-45.8821641922833,"Non-Injury Crash","Otago Region","Fine"
